_id,company,position,type,description,remote,startDate,endDate,inProgress,cv,createdAt,updatedAt,__v,order,endMonth,endYear,startMonth,startYear
67709334ddd6adc704e8ea1b,Independiente,"Ponente en capacitaciones, charlas y talleres",work_experience,"Taller a Rímac Seguros - Plataforma “Estar Bien de Rímac” https://estarbien.com.pe/herramienta/trabaja-mejor-13-claves-de-productividad/KarolinaVizcarra | Capacitación a la Secretaría Nacional de la Juventud del Perú - SENAJU | Charlas a Escuela Tecnológica del Deporte – TEDE - Diseñar e impartir asesorías y talleres sobre habilidades blandas, desarrollo profesional y búsqueda de empleo. - Crear material educativo y recursos complementarios para facilitar la comprensión de los temas tratados. - Evaluar la efectividad de los talleres mediante encuestas de satisfacción y retroalimentación de los participantes.",False,,,True,67709334ddd6adc704e8ea09,2024-12-29 00:09:24.386,2024-12-29 00:09:24.386,0,,,,3.0,2023.0
67709334ddd6adc704e8ea15,Hipermercados Tottus SA,Asistente de Gestión Humana,work_experience,"Ejecución de los procesos de reclutamiento, selección, capacitación y administrativos (vacaciones, movimientos, ingresos, contratos, convenios, licencias, registro de asistencia, actualización de datos, entre otros) en calidad y oportunidad. - Soporte en la ejecución de procesos de reclutamiento, desde la publicación de vacantes hasta la coordinación de entrevistas. - Verificar y actualizar registros de empleados, incluyendo datos personales y documentos relacionados con la gestión del personal. - Organizar y gestionar la documentación del personal, asegurando la confidencialidad y cumplimiento de requisitos legales.",False,,,False,67709334ddd6adc704e8ea09,2024-12-29 00:09:24.386,2024-12-29 00:09:24.386,0,,1.0,2021.0,3.0,2019.0
67709334ddd6adc704e8ea13,InLearning Institutos - IDAT y Zegel,Analista de Gestión Docente,work_experience,"Gestión del control presupuestal y del pago a proveedores de toda el área de “Dirección docente” (función que sigo desempeñando actualmente), así como otras funciones que desempeñé. - Gestionar el control presupuestal y el pago a proveedores para el área de Dirección Docente. - Monitorear el proceso de selección de docentes para las diferentes sedes de IDAT y Zegel en Lima y provincias. - Supervisar la incorporación de postulantes seleccionados a través de programas focalizados en la mejora de la calidad docente.",False,,,False,67709334ddd6adc704e8ea09,2024-12-29 00:09:24.386,2024-12-29 00:09:24.386,0,,7.0,2022.0,3.0,2022.0
67709334ddd6adc704e8ea11,InLearning Institutos - IDAT y Zegel,Analista de Adquisición de Talento Docente,work_experience,"Búsqueda de los futuros docentes part time (por horas) de las Instituciones de Idat y Zegel. - Diseñar y ejecutar estrategias de captación de docentes para áreas especializadas como TI e Ingeniería. - Optimizar el funnel de captación para asegurar la eficiencia y el cumplimiento de las metas de contratación. - Generar reportes detallados sobre los procesos de captación, identificando áreas de mejora.",False,,,True,67709334ddd6adc704e8ea09,2024-12-29 00:09:24.386,2024-12-29 00:09:24.386,0,,,,9.0,2023.0
67709334ddd6adc704e8ea12,InLearning Institutos - IDAT y Zegel,Analista de Captación y Selección Docente,work_experience,"Captación y selección de los futuros docentes part time de la Institución de Idat y Zegel. - Analizar los requerimientos de contratación de docentes en colaboración con el área académica. - Gestionar campañas de captación a través de LinkedIn y otras plataformas, atrayendo talentos de alta calidad. - Llevar a cabo el proceso completo de selección, desde la publicación de ofertas hasta la contratación.",False,,,False,67709334ddd6adc704e8ea09,2024-12-29 00:09:24.386,2024-12-29 00:09:24.386,0,,9.0,2023.0,7.0,2022.0
6770a7c1ddd6adc704e8eae8,CMT Gráfica Creativa SAC,Asistente de Producción y Administración,work_experience,"Brindé soporte en el diseño y desarrollo de cuadernos, agendas y papelería. Asimismo, fui responsable de la organización documentaria como facturas y contratos, y gestión de stock e inventario en Excel.",False,,,True,6770a7c0ddd6adc704e8eae4,2024-12-29 01:37:05.124,2024-12-29 01:39:23.352,0,,,2024.0,,2023.0
67730093e62dc0dc9760d939,Daly Plast S.A.C,Asistente Administrativo,work_experience,"Mantener actualizados los registros y archivos tanto en formato físico como digital. Preparar, emitir y seguir facturas, boletas y guías de remisión. Apoyar en la gestión de inventarios y hacer seguimiento de las órdenes de compra. Elaborar fichas técnicas de los productos terminados. Realizar catálogos para distintos segmentos del mercado (mayorista, minorista, provincia, exterior). Cierre de mes.",False,,,True,67730093e62dc0dc9760d936,2024-12-30 20:20:35.328,2024-12-30 20:20:35.328,0,,,,2.0,2024.0
67730093e62dc0dc9760d93a,Albor Psicológico,Operaria de Marketing,work_experience,Gestionar la marca e imagen de la organización. Elaborar material publicitario para las redes sociales de la organización. Gestionar las redes sociales de la organización. Realizar entrevistas durante los eventos de la organización. Apoyar en la elaboración de proyectos publicitarios.,False,,,False,67730093e62dc0dc9760d936,2024-12-30 20:20:35.328,2024-12-30 20:20:35.328,0,,12.0,2024.0,6.0,2024.0
677331b6e62dc0dc9760d9aa,Centro Cultural Núcleo,Vicepresidente,work_experience,"Dirigí las actividades generales del Centro, coordiné los eventos con los directores de las áreas. Fui organizador de una serie de webinars académicos en los que se brindaron estrategias y recomendaciones para afrontar con éxito cada curso según el ciclo y profesor.",False,,,False,677331b6e62dc0dc9760d9a5,2024-12-30 23:50:14.928,2024-12-30 23:54:34.089,0,,12.0,2024.0,12.0,2023.0
677331b6e62dc0dc9760d9ab,Empresa Intelectia Formativa,Miembro del área de TIC,work_experience,"Gestión del Conocimiento: Investigué y recolecté información sobre los requerimientos de proyectos, analizando la disponibilidad de productos y marcas en el mercado. Creé gráficos y diagramas que facilitaron la visualización y comprensión de la información, apoyando la toma de decisiones del equipo.",False,,,False,677331b6e62dc0dc9760d9a5,2024-12-30 23:50:14.928,2024-12-30 23:50:14.928,0,,11.0,2024.0,10.0,2024.0
677331b6e62dc0dc9760d9ac,ProyectaUNI,Miembro del área de Marketing,work_experience,"Soy parte del proyecto “Página web” en el cual estoy encargado de la creación y documentación del apartado “Blog”, utilizando Wordpress.",False,,,True,677331b6e62dc0dc9760d9a5,2024-12-30 23:50:14.928,2024-12-30 23:50:14.928,0,,,,10.0,2024.0
677331b6e62dc0dc9760d9a9,Centro Cultural Núcleo,Director de Área de Marketing,work_experience,"Dirigí un equipo para la planificación de publicaciones, diseño de plantillas para redes sociales y propaganda física de los distintos eventos.",False,,,False,677331b6e62dc0dc9760d9a5,2024-12-30 23:50:14.928,2024-12-30 23:54:33.754,0,,12.0,2023.0,7.0,2022.0
67771c2de62dc0dc9760dc47,Colegio Pestalozzi,Docente de Robótica y Mecatrónica,work_experience,Docente encargado del área de investigación en el grado de 4to y 5to de Secundaria. Realización de proyectos tecnológicos a escala (fabricación y diseño en 2D y 3D). Realización de informes escritos y orales sobre las etapas de planificación del proyecto.,False,,,False,67771c2de62dc0dc9760dc40,2025-01-02 23:07:25.643,2025-01-02 23:07:25.643,0,,3.0,2020.0,5.0,2017.0
67771c2de62dc0dc9760dc4a,Instituto de Investigación y Desarrollo de Administración y Tecnología (IDAT),Proyecto de investigación (Scooter Eléctrico),project,"Encargado del área de investigación de la fabricación y diseño mecánico. Encargado de prueba de reconocimiento dactilar y programación (Arduino, Python). Realización de informes escritos y orales sobre las etapas de planificación del proyecto. Presentador ante jurado de IDAT y aprobación de proyecto en el curso de feria (2020).",False,,,False,67771c2de62dc0dc9760dc40,2025-01-02 23:07:25.643,2025-01-02 23:07:25.643,0,,1.0,2020.0,9.0,2019.0
67771c2de62dc0dc9760dc4b,PlayTec EDU – CONCYTEC,Proyecto tecnológico de herramientas virtuales y capacitación a docentes,project,"Encargado del área de estrategias, análisis y metodología de enseñanza. Encargado de las capacitaciones, ediciones y seguimos de los docentes y especialistas. Realización de informes escritos y orales sobre las etapas de planificación del proyecto. Aprobado ante Concytec y PlayTec EDU sobre avances y sobre el proyecto a ejecutarse.",False,,,False,67771c2de62dc0dc9760dc40,2025-01-02 23:07:25.643,2025-01-02 23:07:25.643,0,,9.0,2021.0,2.0,2020.0
67771c2de62dc0dc9760dc48,Colegio San Ignacio,Docente de Programación de Videojuegos y Diseño y producción digital,work_experience,Docente encargado del área educativa en el grado de primaria. Elaboración de una producción de video intermedio con la herramienta de Camtasia.,False,,,False,67771c2de62dc0dc9760dc40,2025-01-02 23:07:25.643,2025-01-02 23:07:25.643,0,,,2021.0,,2019.0
67771c2de62dc0dc9760dc49,Playtec SAC,Coordinador del Área educativa,work_experience,Selección de los métodos de fabricación y diseño mecánico. Realización de múltiples proyectos enfocado a la enseñanza en los colegios. Realización de informes escritos y orales sobre las etapas de planificación de proyectos. Presentaciones y eventos tecnológicos sobre herramientas virtuales y tics para docentes.,False,,,True,67771c2de62dc0dc9760dc40,2025-01-02 23:07:25.643,2025-01-02 23:07:25.643,0,,,,12.0,2020.0
67796d55e62dc0dc9760dd15,Tommy Hilfiger,Encargado de Gestión de almacén,work_experience,"Monitoreo continuo del inventario, asegurando la actualización y exactitud de los registros en tiempo real. Supervisión integral del manejo de mercadería, asegurando su correcta recepción, organización y control mediante el uso de software. Verificación y registro de llegada y envío de productos entre las diferentes sucursales de la tienda.",False,,,False,67796d55e62dc0dc9760dd0f,2025-01-04 17:18:13.822,2025-01-04 17:18:13.822,0,,3.0,2024.0,1.0,2024.0
677b0367e62dc0dc9760def7,G4S Perú,Agente de seguridad,work_experience,"Encargado del control de ingreso del personal administrativo, control vehicular, materiales, cumpliendo los procedimientos de prevención de la seguridad, obteniendo estabilidad en las unidades asignadas.",False,,,False,677b0367e62dc0dc9760deeb,2025-01-05 22:10:47.215,2025-01-05 22:10:47.215,0,,12.0,2016.0,4.0,2014.0
677b0367e62dc0dc9760def5,Entel Connect Center,Ejecutivo de Atención al Cliente,work_experience,"En el 2021, eficacia en la venta de créditos con depósito inmediato y diversos seguros para Cencosud Scotiabank Chile. Así mismo en el 2022 y 2023 para Entel Perú, en atención al cliente por canal telefónico, donde se demostró eficacia en la solución de problemas, reclamos y venta de incremento de planes, donde se tuvo buenos indicadores en setiembre 2023 de speech de upselling y ventas captura de 11.24% y 35.96% respectivamente.",False,,,False,677b0367e62dc0dc9760deeb,2025-01-05 22:10:47.215,2025-01-05 22:10:47.215,0,,10.0,2023.0,3.0,2021.0
677b0367e62dc0dc9760def4,RECSA S.A.C.,Ejecutivo de Cobranzas,work_experience,"Realizar llamadas para cobranza de deuda temprana y provisiones del banco BBVA, en productos como tarjeta de crédito, préstamos personales, vehiculares e hipotecarios, con meses de vencimiento, buscando el manejo de objeciones y soluciones con el cliente, en base a las metas propuestas cada mes, con manejo de sistemas de cobranzas como Recsa One y PCC.",False,,,True,677b0367e62dc0dc9760deeb,2025-01-05 22:10:47.215,2025-01-05 22:10:47.215,0,,,,3.0,2024.0
677b0367e62dc0dc9760def6,ROM Outsourcing - Grupo Tawa,Promotor de ventas,work_experience,"Trabajo individual y en equipo como Promotor de Ventas de Entel Perú en las tiendas retail, ingreso de información a los sistemas, inventarios de equipos, encargado del personal de punto de venta. Se logró realizar mejoras de indicadores con más de 16 portabilidades en el mes de diciembre de 2019, así como gestionar los puntos de venta.",False,,,False,677b0367e62dc0dc9760deeb,2025-01-05 22:10:47.215,2025-01-05 22:10:47.215,0,,12.0,2019.0,1.0,2018.0
677c867ee62dc0dc9760e03f,RESTAURANT EL TIBURON NORTEÑO,CAJERA,work_experience,"Gestión eficiente de la atención al cliente en caja, asegurando una experiencia positiva y ágil. Procesamiento experto de pedidos y cobros, optimizando tiempos y mejorando la satisfacción del cliente. Administración precisa del inventario, contribuyendo a la operatividad y eficiencia del restaurante.",False,,,False,677c867de62dc0dc9760e03b,2025-01-07 01:42:22.124,2025-01-07 01:42:22.124,0,,12.0,2023.0,4.0,2022.0
677c867ee62dc0dc9760e040,RESTAURANT EL TIBURON NORTEÑO,ATENCION AL CLIENTE,work_experience,"Excelencia en atención al cliente, proporcionando un servicio amable y eficiente para asegurar experiencias memorables y positivas. Gestión ágil de toma de pedidos, servicio de comidas y bebidas, y procesamiento de pagos, maximizando la satisfacción del cliente. Mantenimiento riguroso de limpieza y organización en el área de servicio, contribuyendo a un ambiente acogedor y profesional. Colaboración proactiva con el equipo de cocina, asegurando la entrega puntual y precisa de los pedidos.",False,,,False,677c867de62dc0dc9760e03b,2025-01-07 01:42:22.124,2025-01-07 01:42:22.124,0,,3.0,2022.0,11.0,2021.0
677c867ee62dc0dc9760e042,PRODUCTOS PARA LA METALURGIA SAC,ASISTENTE ADMINISTRATIVO Y LOGISTICO,work_experience,"Verificación de guías transporte. Realización de las cotizaciones, requerimientos y seguimientos de compras. Evaluación de proveedores. Implementación del Kardex para inventario de almacén. Apoyo en la supervisión de SSOMA en la verificación del buen cumplimiento de los EPPS.",False,,,False,677c867de62dc0dc9760e03b,2025-01-07 01:42:22.124,2025-01-07 01:42:22.124,0,,12.0,2024.0,8.0,2024.0
677c867ee62dc0dc9760e041,MARY KAY,ANFITRIONA,extracurricular,"Gestión de hospitalidad en eventos de Mary Kay, asegurando una recepción. Coordinación eficiente de la asignación de asientos, optimizando la experiencia del invitado. Provisión de servicio de catering, incluyendo la oferta de bebidas y aperitivos, para mejorar la satisfacción del cliente. Atención personalizada a consultas y necesidades de los invitados, garantizando una asistencia completa y profesional.",False,,,False,677c867de62dc0dc9760e03b,2025-01-07 01:42:22.124,2025-01-07 01:42:22.124,0,,9.0,2021.0,8.0,2021.0
677ecaa8e62dc0dc9760e2b2,Fundación LEGADO,Práctica Profesional: Arquitecto,work_experience,"En colaboración con mi equipo universitario, desarrollamos un proyecto en la ciudad de Llanquihue, Región de Los Lagos, que consistió en el diseño de un parque de 80,000 m². Este incluyó áreas recreativas como canchas, mobiliario urbano, máquinas de ejercicio, y una infraestructura educativa destinada a la conservación y apreciación de los humedales. El proyecto buscó mejorar la calidad de vida de la comunidad mediante la integración de espacios públicos funcionales y sostenibles.",False,,,False,677ec155e62dc0dc9760e231,2025-01-08 18:57:44.747,2025-01-08 18:57:44.747,0,,8.0,2021.0,3.0,2021.0
677ecaa8e62dc0dc9760e2bc,COBIA SPA,Práctica Profesional: Diseñador gráfico,work_experience,"Contribuí al diseño de una piscifactoría de recirculación (RAS) y una planta de procesamiento modular, desarrollando propuestas funcionales y sostenibles en colaboración con equipos multidisciplinarios.",False,,,False,677ec155e62dc0dc9760e231,2025-01-08 18:57:44.832,2025-01-08 18:57:44.832,0,,3.0,2018.0,2.0,2018.0
677ecaa8e62dc0dc9760e2c1,Proyecto Privado,Arquitecto,work_experience,"Elaboración de la planimetría para una vivienda de tres pisos, enfocada en su revisión y regularización conforme a los estándares normativos.",False,,,False,677ec155e62dc0dc9760e231,2025-01-08 18:57:44.844,2025-01-08 18:57:44.844,0,,3.0,2024.0,1.0,2024.0
677ee90ce62dc0dc9760e3ae,CISMID FIC UNI,Geotechnical Laboratory Intern,work_experience,"Performed laboratory tests for physical characterization, direct shear tests, Proctor tests, unconfined compression tests, and triaxial tests.",False,,,False,677ee90ce62dc0dc9760e3a9,2025-01-08 21:07:24.387,2025-01-08 21:07:24.387,0,,3.0,2024.0,1.0,2024.0
677eebcbe62dc0dc9760e423,FTI Consulting,Prácticante del área de “Gestión del Ciclo de Vida de los Activos”,work_experience,,False,,,False,677eebcbe62dc0dc9760e417,2025-01-08 21:19:07.801,2025-01-08 21:19:07.801,0,,,,10.0,2024.0
677effd5e62dc0dc9760e4f6,Empresa Corredores Seminario,Apoyo Administrativo / Actualización de Base de Datos,work_experience,Actualización continua de la base de datos de pólizas de seguros. Colaboración en la venta de productos intangibles del rubro asegurador.,False,,,False,677effd5e62dc0dc9760e4f1,2025-01-08 22:44:37.406,2025-01-08 22:44:37.406,0,,12.0,2012.0,7.0,2012.0
677effd5e62dc0dc9760e4f5,Empresa Socium S.A.C.,Practicante / Asistente de Proyectos,work_experience,"Apoyo en la sistematización y levantamiento de información para el Ministerio del Interior (MININTER). Participación en la activación y seguimiento de proyectos con diferentes clientes. Gestión de fichas de reprogramación de actividades de proyecto y actualización de documentos físicos. Atención de llamadas y correos para resolver consultas de clientes externos, demostrando orientación al servicio.",False,,,False,677effd5e62dc0dc9760e4f1,2025-01-08 22:44:37.406,2025-01-08 23:31:52.304,0,,10.0,2017.0,4.0,2017.0
677effd5e62dc0dc9760e4f4,Soluciones Específicas S.A.C.,Practicante de Compras,work_experience,"Elaboración de órdenes de compra para proyectos en el sector inmobiliario. Conciliación bancaria y registro de facturas, notas de ingreso y transferencias. Seguimiento de Indicadores KPI y uso de Balanced Scorecard para medir resultados. Coordinación con proveedores y apoyo en la gestión de procesos de compra.",False,,,False,677effd5e62dc0dc9760e4f1,2025-01-08 22:44:37.406,2025-01-08 23:31:52.328,0,,11.0,2019.0,10.0,2019.0
677effd5e62dc0dc9760e4f7,AYM Soluciones S.A.C. (Sector Transportes),Asistente de Operaciones,work_experience,Supervisión y control de asistencia del personal. Recepción y validación de facturas y comprobantes de gastos. Elaboración de memorándums y tramitación de solicitudes de autorización de modificación presupuestaria. Gestión de trámites en el Ministerio de Transportes y Comunicaciones (MTC).,False,,,False,677effd5e62dc0dc9760e4f1,2025-01-08 22:44:37.406,2025-01-08 23:31:52.386,0,,6.0,2012.0,3.0,2012.0
677f0829e62dc0dc9760e574,Agencia Design Creators,Practicante de Marketing,work_experience,Redacción de copys para campañas en Instagram y Facebook. Creación de parrillas y estrategias de contenido para diversas marcas. Análisis de métricas y propuestas de mejora basadas en resultados. Presentación de estrategias de contenido a clientes. Benchmarking para identificar tendencias y optimizar campañas.,False,,,True,677f0829e62dc0dc9760e567,2025-01-08 23:20:09.211,2025-01-08 23:20:09.211,0,,,,1.0,2021.0
677f0829e62dc0dc9760e575,Ecommerce,Asistente de Marketing,work_experience,Gestión de la carga de productos en la página web. Creación de copys para la página web. Cierre de ventas a través de llamadas. Mantenimiento de la página web. Atención al cliente vía online. Apoyo en creación de campañas en TikTok ADS.,False,,,False,677f0829e62dc0dc9760e567,2025-01-08 23:20:09.211,2025-01-08 23:20:09.211,0,,9.0,2024.0,7.0,2024.0
677f0829e62dc0dc9760e576,Seguridad Industrial,Asistente de Marketing y Ventas,work_experience,"Manejo integral del proceso de facturación (facturas, boletas, guías de remisión). Elaboración de cotizaciones para proveedores y clientes. Comunicación clara y oportuna con clientes y proveedores. Creación de posts en redes sociales sobre los servicios ofrecidos.",False,,,False,677f0829e62dc0dc9760e567,2025-01-08 23:20:09.211,2025-01-08 23:20:09.211,0,,7.0,2021.0,3.0,2021.0
677f0829e62dc0dc9760e577,Catering Independiente,Asistente de Marketing y Producto,work_experience,Administración de inventarios y promoción en redes. Creación de copys y posts para redes sociales. Estrategias de comunicación para visibilidad de productos. Resolución de dudas y mejora de la experiencia del cliente. Coordinación con equipos para optimizar ventas.,False,,,False,677f0829e62dc0dc9760e567,2025-01-08 23:20:09.211,2025-01-08 23:20:09.211,0,,12.0,2018.0,3.0,2018.0
678046b9e62dc0dc9760e78e,"Cobradora de entradas para evento privado en Parque de Notuco, Chiloé",,work_experience,,False,,,False,678046b9e62dc0dc9760e787,2025-01-09 21:59:21.758,2025-01-09 21:59:21.758,0,,12.0,2019.0,1.0,2019.0
678046b9e62dc0dc9760e78d,"Oficina de la Vivienda, Ilustre Municipalidad de Chonchi, Chiloé","Dibujante en el área de regularizaciones, levantamientos y ampliaciones",work_experience,,False,,,False,678046b9e62dc0dc9760e787,2025-01-09 21:59:21.758,2025-01-09 21:59:21.758,0,,12.0,2019.0,1.0,2019.0
678046b9e62dc0dc9760e78f,"Dibujante para un privado, Chonchi, Chiloé",Levantamientos,work_experience,,False,,,False,678046b9e62dc0dc9760e787,2025-01-09 21:59:21.758,2025-01-09 21:59:21.758,0,,12.0,2019.0,1.0,2019.0
67808551e62dc0dc9760e7fd,Universidad Nacional Federico Villareal -VRIN,Practicante de Comunicaciones,work_experience,Manejo de las redes sociales del VRIN. Implementación de nuevas estrategias para maximizar el alcance en las redes. Creación de contenido (post y reels). Planeación y realización de eventos educativos.,False,,,True,67808551e62dc0dc9760e7f9,2025-01-10 02:26:25.318,2025-01-10 02:26:25.318,0,,,,10.0,2024.0
67808551e62dc0dc9760e7fe,Cámara Latinoamericana de Comercio,Practicante Marketing,work_experience,Manejo de las redes sociales de 2 marcas en el rubro salud para evaluar sus KPI’s. Desarrollo de ideas de contenido y copys de las publicaciones. Apoyo en la organización de eventos virtuales.,False,,,False,67808551e62dc0dc9760e7f9,2025-01-10 02:26:25.319,2025-01-10 02:26:25.319,0,,4.0,2024.0,1.0,2024.0
67814065e62dc0dc9760e8e0,TACTICAL IT,Supervisor De Seguridad para obra civil,work_experience,"Empresa dedica a la ejecución de proyectos de tecnología y construcción. Inspecciones de campo. Responsable de dar charlas e inducción a personal nuevo, capacitaciones al personal. Revisión de documentación diaria en campo. Realizar informe mensual de Seguridad. Apoyo en la elaboración de informe de medio ambiente.",False,,,False,67814065e62dc0dc9760e8d5,2025-01-10 15:44:37.414,2025-01-10 15:44:37.414,0,,11.0,2022.0,8.0,2022.0
67814065e62dc0dc9760e8e4,SOLUGRIFOS S.A.C,Asistente de gestión ambiental,work_experience,"Consultora ambiental dedicada a la gestión integral de estaciones de servicios, grifos en el subsector Energía Actividad Hidrocarburos. Elaboración de Informes de monitoreo Ambiental, Plan de Manejo de Residuo Sólidos e Informe Ambiental Anual. Monitoreo Ambiental (Aire, ruido en las estaciones de servicio). Elaboración de declaración anual sobre minimización y gestión de residuos sólidos. Elaboración y actualización de estudios ambientales (Estudios de Impacto Ambiental, Declaración de Impacto Ambiental, Informe Técnico Sustentatorio.",False,,,False,67814065e62dc0dc9760e8d5,2025-01-10 15:44:37.414,2025-01-10 15:44:37.414,0,,1.0,2018.0,8.0,2017.0
67814065e62dc0dc9760e8e2,ETRASCPSA,Planner del mantenimiento de Buses,work_experience,Empresa dedicada al transporte público Urbano. Emitir reporte de la producción diaria de los buses. Emitir los reportes diarios de los buses en mantenimiento. Descargar los productos de almacén al sistema contable. Atención a clientes y proveedores en almacén repuesto.,False,,,False,67814065e62dc0dc9760e8d5,2025-01-10 15:44:37.414,2025-01-10 15:44:37.414,0,,9.0,2021.0,10.0,2020.0
67814065e62dc0dc9760e8e1,SACET S.A.C,Ingeniero de Seguridad,work_experience,"Empresa dedicada a servicios generales y especialistas en trabajos en altura (limpieza y mantenimiento de fachadas). Verificación sobre el correcto llenado del ATS. Supervisión de Trabajos en altura, limpieza de vidrios, mantenimiento a fachadas, letreros publicitarios, techos, áreas de difícil acceso. Verificar la operación segura de los equipos, el correcto uso de herramientas de trabajo y la adecuada utilización de los equipos de protección personal-EPPs. Revisión y control de los ATS y de los Permisos Escrito de Trabajo de Alto Riesgo (PETAR).",False,,,False,67814065e62dc0dc9760e8d5,2025-01-10 15:44:37.414,2025-01-10 15:44:37.414,0,,6.0,2022.0,12.0,2021.0
67814065e62dc0dc9760e8df,"CONSORCIO A&T SERVICIOS GENERALES E INDUSTRIALES SAC, W&R EFICIENCIA DE SERVICIOS SAC Y CELEIN SRL","Ingeniero de seguridad, salud ocupacional y medio ambiental",work_experience,"Empresa especializada en fabricación de motores, generadores y transformadores eléctricos y aparatos de distribución y control de la energía eléctrica. Supervisión en seguridad y salud ocupacional y medio ambiente, en campo. Implementar plan para la vigilancia, prevención y control de covid-19. Implementar el reglamento interno de seguridad salud en el trabajo. Dar soporte al Sistema de Gestión de Seguridad, Salud, Medio Ambiente. Participar de las auditorías externas de seguimiento para ISO 9001,14001, 45001 y 39001. Gestionar el cumplimiento del Programa de Salud Ocupacional y Programa de Medio Ambiente. Coordinar la realización de Monitoreos Ambientales y Monitoreos Ocupacionales. Actualización de las Matrices IPERC. Firmar los manifiestos de los residuos Sólidos Peligrosos a disponer. Gestionar la donación de papel, cartón, plástico y aceites usados a ANIQUEN. Minimizar el impacto en las operaciones mediante la inspección y supervisión eficaz. Investigación de accidentes y/o incidentes, así como el seguimiento y aplicación de sus medidas correctivas y preventivas. Realizar Inducción y Capacitaciones de SST y Medio Ambiente según el Programa Anual. Organizar campañas de Seguridad, Salud, Medio Ambiente. Dar seguimiento al supervisor o Comité de Seguridad y salud en el Trabajo. Realizar informes semanales y mensuales de indicadores QHSE para presentaciones a Sedapal. Identificar oportunamente los controles críticos de las operaciones en la Base. Comprobar el correcto llenado de controles documentarios en campo como ATS, PETAR, listas de verificaciones, etc.",False,,,False,67814065e62dc0dc9760e8d5,2025-01-10 15:44:37.414,2025-01-10 15:44:37.414,0,,,,11.0,2022.0
67814065e62dc0dc9760e8e5,Dirección de salud IV Lima Este –Salud Ambiental,Practicante,work_experience,Organización gubernamental. Evaluación de contaminación de agua potable del distrito de San Juan de Lurigancho. Evaluación de kioscos y cafetín saludables.,False,,,False,67814065e62dc0dc9760e8d5,2025-01-10 15:44:37.414,2025-01-10 15:44:37.414,0,,7.0,2016.0,4.0,2016.0
67814065e62dc0dc9760e8e3,CELEIN S.R.L,"Ingeniera De Seguridad, Salud Ocupacional Y Medio Ambiente",work_experience,"Empresa dedicada a la fabricación de motores, generadores y transformadores eléctricos y aparatos de distribución y control de la energía eléctrica. Inducción y capacitación a personal sobre la prevención de riesgos laborales. Verificación sobre el correcto llenado del ATS. Reporte e investigación y elaboración de informe preliminar y final de accidentes en el trabajo. Verificar la operación segura de los equipos, el correcto uso de herramientas de trabajo y la adecuada utilización de los equipos de protección personal-EPPs. Revisión y control de los ATS y de los Permisos Escrito de Trabajo de Alto Riesgo (PETAR). Supervisión de Trabajos de alto riesgo para mantenimiento de luminarias y pastorales: Izajes Críticos: Grúas (20 ton de capacidad), y Camiones Grúa. Trabajos en Altura: Trabajos en andamios, estructuras, andamios colgantes.",False,,,False,67814065e62dc0dc9760e8d5,2025-01-10 15:44:37.414,2025-01-10 15:44:37.414,0,,9.0,2020.0,12.0,2019.0
67814065e62dc0dc9760e8e6,PROMOCIÓN DE DESARROLLO SOSTENIBLE IPES,Promotora ambiental,work_experience,"Organización no gubernamental que se encarga de ejecución de programas ejecución y proyectos en tres áreas de acción: gestión ambiental urbana, desarrollo económico local y agricultura urbana. Participación en el estudio de caracterización de residuos sólidos para el municipio de san Borja lima encuestas, recolección de información, residuos sólidos domiciliarios y no domiciliarios y procesamiento de datos.",False,,,False,67814065e62dc0dc9760e8d5,2025-01-10 15:44:37.414,2025-01-10 15:44:37.414,0,,,,1.0,2016.0
67814065e62dc0dc9760e8e7,MUNICIPALIDAD DEL RÍMAC,Promotor Ambiental,work_experience,"Organización gubernamental. Participación en el estudio de caracterización de residuos sólidos de la municipalidad distrital del Rímac encuestas, recolección de información, residuos sólidos domiciliarios y no domiciliarios y procesamiento de datos. Sensibilización a la población sobre el programa de segregación en la fuente y recolección selectiva de residuos sólidos, Participación activa en la formalización de recicladores. Charlas y capacitación de reciclaje en centros educativos.",False,,,False,67814065e62dc0dc9760e8d5,2025-01-10 15:44:37.414,2025-01-10 15:44:37.414,0,,12.0,2015.0,10.0,2015.0
67840a00e62dc0dc9760e9c0,Soluciones Específicas S.A.C.,Practicante de Compras,work_experience,"Elaboración de órdenes de compra para proyectos en el sector inmobiliario. Conciliación bancaria y registro de facturas, notas de ingreso y transferencias. Seguimiento de Indicadores KPI y uso de Balanced Scorecard para medir resultados. Coordinación con proveedores y apoyo en la gestión de procesos de compra.",False,,,False,67840a00e62dc0dc9760e9bd,2025-01-12 18:29:20.245,2025-01-12 18:29:20.245,0,,11.0,2019.0,10.0,2019.0
67840a00e62dc0dc9760e9c2,Empresa Corredores Seminario,Apoyo Administrativo / Actualización de Base de Datos,work_experience,Actualización continua de la base de datos de pólizas de seguros. Colaboración en la venta de productos intangibles del rubro asegurador.,False,,,False,67840a00e62dc0dc9760e9bd,2025-01-12 18:29:20.245,2025-01-12 18:29:20.245,0,,12.0,2012.0,7.0,2012.0
